UE ID: UE10, Service Type: IoT, Throughput: 0.00MB, Interval: 10.12s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE1, Service Type: video, Throughput: 3.12MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE2, Service Type: game, Throughput: 0.01MB, Interval: 0.10s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE3, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE4, Service Type: IoT, Throughput: 0.00MB, Interval: 34.17s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE5, Service Type: game, Throughput: 0.01MB, Interval: 0.10s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE6, Service Type: IoT, Throughput: 0.00MB, Interval: 15.82s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE7, Service Type: game, Throughput: 0.01MB, Interval: 0.10s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE8, Service Type: video, Throughput: 1.59MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE9, Service Type: video, Throughput: 1.60MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE10, Service Type: IoT, Throughput: 0.00MB, Interval: 45.69s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE1, Service Type: video, Throughput: 0.39MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE2, Service Type: game, Throughput: 0.01MB, Interval: 0.10s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE3, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE4, Service Type: IoT, Throughput: 0.00MB, Interval: 50.72s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE5, Service Type: game, Throughput: 0.00MB, Interval: 0.10s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE6, Service Type: IoT, Throughput: 0.00MB, Interval: 20.35s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE7, Service Type: game, Throughput: 0.00MB, Interval: 0.10s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE8, Service Type: video, Throughput: 3.35MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE9, Service Type: video, Throughput: 3.48MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE10, Service Type: IoT, Throughput: 0.00MB, Interval: 44.19s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE1, Service Type: video, Throughput: 3.58MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE2, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE3, Service Type: video, Throughput: 0.71MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE4, Service Type: data, Throughput: 0.84MB, Interval: 0.86s, Delay: 0ms, Jitter: 0.1%, Packet Loss Rate: 0.1%
UE ID: UE5, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE6, Service Type: IoT, Throughput: 0.00MB, Interval: 15.87s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE7, Service Type: IoT, Throughput: 0.00MB, Interval: 10.24s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE8, Service Type: game, Throughput: 0.01MB, Interval: 0.10s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE9, Service Type: IoT, Throughput: 0.00MB, Interval: 17.01s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE10, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE1, Service Type: video, Throughput: 1.47MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE2, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE3, Service Type: video, Throughput: 1.68MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE4, Service Type: data, Throughput: 0.57MB, Interval: 0.81s, Delay: 0ms, Jitter: 0.1%, Packet Loss Rate: 0.1%
UE ID: UE5, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE6, Service Type: IoT, Throughput: 0.00MB, Interval: 19.35s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE7, Service Type: IoT, Throughput: 0.00MB, Interval: 25.66s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE8, Service Type: game, Throughput: 0.00MB, Interval: 0.10s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE9, Service Type: IoT, Throughput: 0.00MB, Interval: 59.96s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE10, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE1, Service Type: video, Throughput: 0.51MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE2, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE3, Service Type: video, Throughput: 3.61MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE4, Service Type: data, Throughput: 1.11MB, Interval: 0.64s, Delay: 0ms, Jitter: 0.1%, Packet Loss Rate: 0.1%
UE ID: UE5, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE6, Service Type: IoT, Throughput: 0.00MB, Interval: 18.55s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE7, Service Type: IoT, Throughput: 0.00MB, Interval: 50.47s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE8, Service Type: game, Throughput: 0.01MB, Interval: 0.10s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE9, Service Type: IoT, Throughput: 0.00MB, Interval: 27.39s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE10, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE1, Service Type: video, Throughput: 1.57MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE2, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE3, Service Type: video, Throughput: 0.38MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE4, Service Type: data, Throughput: 0.51MB, Interval: 0.57s, Delay: 0ms, Jitter: 0.1%, Packet Loss Rate: 0.1%
UE ID: UE5, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE6, Service Type: IoT, Throughput: 0.00MB, Interval: 20.65s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE7, Service Type: IoT, Throughput: 0.00MB, Interval: 17.81s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE8, Service Type: game, Throughput: 0.01MB, Interval: 0.10s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE9, Service Type: IoT, Throughput: 0.00MB, Interval: 39.63s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE10, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE1, Service Type: video, Throughput: 1.22MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE2, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE3, Service Type: video, Throughput: 3.41MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE4, Service Type: data, Throughput: 0.68MB, Interval: 0.91s, Delay: 0ms, Jitter: 0.1%, Packet Loss Rate: 0.1%
UE ID: UE5, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE6, Service Type: IoT, Throughput: 0.00MB, Interval: 22.39s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE7, Service Type: IoT, Throughput: 0.00MB, Interval: 48.08s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE8, Service Type: game, Throughput: 0.01MB, Interval: 0.10s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE9, Service Type: IoT, Throughput: 0.00MB, Interval: 51.14s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE10, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE1, Service Type: video, Throughput: 1.62MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE2, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE3, Service Type: video, Throughput: 2.67MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE4, Service Type: data, Throughput: 0.64MB, Interval: 1.27s, Delay: 0ms, Jitter: 0.1%, Packet Loss Rate: 0.1%
UE ID: UE5, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE6, Service Type: IoT, Throughput: 0.00MB, Interval: 35.67s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE7, Service Type: IoT, Throughput: 0.00MB, Interval: 29.49s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE8, Service Type: game, Throughput: 0.01MB, Interval: 0.10s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE9, Service Type: IoT, Throughput: 0.00MB, Interval: 45.59s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE10, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE1, Service Type: video, Throughput: 0.45MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE2, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE3, Service Type: video, Throughput: 2.11MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE4, Service Type: data, Throughput: 0.34MB, Interval: 0.88s, Delay: 0ms, Jitter: 0.1%, Packet Loss Rate: 0.1%
UE ID: UE5, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE6, Service Type: IoT, Throughput: 0.00MB, Interval: 14.68s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE7, Service Type: IoT, Throughput: 0.00MB, Interval: 51.05s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE8, Service Type: game, Throughput: 0.00MB, Interval: 0.10s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE9, Service Type: IoT, Throughput: 0.00MB, Interval: 22.37s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE10, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE1, Service Type: video, Throughput: 2.18MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE2, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE3, Service Type: video, Throughput: 1.73MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE4, Service Type: data, Throughput: 0.52MB, Interval: 1.22s, Delay: 0ms, Jitter: 0.1%, Packet Loss Rate: 0.1%
UE ID: UE5, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE6, Service Type: IoT, Throughput: 0.00MB, Interval: 48.05s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE7, Service Type: IoT, Throughput: 0.00MB, Interval: 36.87s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE8, Service Type: game, Throughput: 0.00MB, Interval: 0.10s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE9, Service Type: IoT, Throughput: 0.00MB, Interval: 41.20s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE10, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE1, Service Type: video, Throughput: 2.71MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE2, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE3, Service Type: video, Throughput: 2.95MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE4, Service Type: data, Throughput: 1.19MB, Interval: 1.18s, Delay: 0ms, Jitter: 0.1%, Packet Loss Rate: 0.1%
UE ID: UE5, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE6, Service Type: IoT, Throughput: 0.00MB, Interval: 35.83s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE7, Service Type: IoT, Throughput: 0.00MB, Interval: 13.41s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE8, Service Type: game, Throughput: 0.01MB, Interval: 0.10s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE9, Service Type: IoT, Throughput: 0.00MB, Interval: 13.89s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE10, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE1, Service Type: video, Throughput: 0.84MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE2, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE3, Service Type: video, Throughput: 2.11MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE4, Service Type: data, Throughput: 0.00MB, Interval: 0.80s, Delay: 0ms, Jitter: 0.1%, Packet Loss Rate: 0.1%
UE ID: UE5, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE6, Service Type: IoT, Throughput: 0.00MB, Interval: 56.48s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE7, Service Type: IoT, Throughput: 0.00MB, Interval: 16.92s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE8, Service Type: game, Throughput: 0.01MB, Interval: 0.10s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE9, Service Type: IoT, Throughput: 0.00MB, Interval: 34.66s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE10, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE1, Service Type: video, Throughput: 3.66MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE2, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE3, Service Type: video, Throughput: 2.30MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE4, Service Type: data, Throughput: 0.77MB, Interval: 0.65s, Delay: 0ms, Jitter: 0.1%, Packet Loss Rate: 0.1%
UE ID: UE5, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE6, Service Type: IoT, Throughput: 0.00MB, Interval: 39.84s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE7, Service Type: IoT, Throughput: 0.00MB, Interval: 29.69s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE8, Service Type: game, Throughput: 0.00MB, Interval: 0.10s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE9, Service Type: IoT, Throughput: 0.00MB, Interval: 57.05s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE10, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE1, Service Type: video, Throughput: 3.52MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE2, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE3, Service Type: video, Throughput: 2.17MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE4, Service Type: data, Throughput: 0.00MB, Interval: 1.32s, Delay: 0ms, Jitter: 0.1%, Packet Loss Rate: 0.1%
UE ID: UE5, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE6, Service Type: IoT, Throughput: 0.00MB, Interval: 22.48s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE7, Service Type: IoT, Throughput: 0.00MB, Interval: 35.42s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE8, Service Type: game, Throughput: 0.01MB, Interval: 0.10s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE9, Service Type: IoT, Throughput: 0.00MB, Interval: 20.68s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE10, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE1, Service Type: video, Throughput: 0.76MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE2, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE3, Service Type: video, Throughput: 3.29MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE4, Service Type: data, Throughput: 0.46MB, Interval: 0.75s, Delay: 0ms, Jitter: 0.1%, Packet Loss Rate: 0.1%
UE ID: UE5, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE6, Service Type: IoT, Throughput: 0.00MB, Interval: 50.65s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE7, Service Type: IoT, Throughput: 0.00MB, Interval: 41.05s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE8, Service Type: game, Throughput: 0.01MB, Interval: 0.10s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE9, Service Type: IoT, Throughput: 0.00MB, Interval: 56.28s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE10, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE1, Service Type: video, Throughput: 1.27MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE2, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE3, Service Type: video, Throughput: 3.26MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE4, Service Type: data, Throughput: 0.00MB, Interval: 1.07s, Delay: 0ms, Jitter: 0.1%, Packet Loss Rate: 0.1%
UE ID: UE5, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE6, Service Type: IoT, Throughput: 0.00MB, Interval: 30.98s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE7, Service Type: IoT, Throughput: 0.00MB, Interval: 22.66s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE8, Service Type: game, Throughput: 0.01MB, Interval: 0.10s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE9, Service Type: IoT, Throughput: 0.00MB, Interval: 46.16s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE10, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE1, Service Type: video, Throughput: 2.70MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE2, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE3, Service Type: video, Throughput: 1.54MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE4, Service Type: data, Throughput: 1.03MB, Interval: 1.52s, Delay: 0ms, Jitter: 0.1%, Packet Loss Rate: 0.1%
UE ID: UE5, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE6, Service Type: IoT, Throughput: 0.00MB, Interval: 16.39s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE7, Service Type: IoT, Throughput: 0.00MB, Interval: 12.96s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE8, Service Type: game, Throughput: 0.01MB, Interval: 0.10s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE9, Service Type: IoT, Throughput: 0.00MB, Interval: 24.07s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE10, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE1, Service Type: video, Throughput: 0.72MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE2, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE3, Service Type: video, Throughput: 2.84MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE4, Service Type: data, Throughput: 0.90MB, Interval: 1.84s, Delay: 0ms, Jitter: 0.1%, Packet Loss Rate: 0.1%
UE ID: UE5, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE6, Service Type: IoT, Throughput: 0.00MB, Interval: 29.56s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE7, Service Type: IoT, Throughput: 0.00MB, Interval: 44.23s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE8, Service Type: game, Throughput: 0.01MB, Interval: 0.10s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE9, Service Type: IoT, Throughput: 0.00MB, Interval: 34.30s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE10, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE1, Service Type: video, Throughput: 2.60MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE2, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE3, Service Type: video, Throughput: 0.39MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE4, Service Type: data, Throughput: 1.19MB, Interval: 1.69s, Delay: 0ms, Jitter: 0.1%, Packet Loss Rate: 0.1%
UE ID: UE5, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE6, Service Type: IoT, Throughput: 0.00MB, Interval: 33.36s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE7, Service Type: IoT, Throughput: 0.00MB, Interval: 46.48s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE8, Service Type: game, Throughput: 0.01MB, Interval: 0.10s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE9, Service Type: IoT, Throughput: 0.00MB, Interval: 42.63s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE10, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE1, Service Type: video, Throughput: 0.70MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE2, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE3, Service Type: video, Throughput: 0.97MB, Interval: 1.00s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
UE ID: UE4, Service Type: data, Throughput: 1.01MB, Interval: 1.93s, Delay: 0ms, Jitter: 0.1%, Packet Loss Rate: 0.1%
UE ID: UE5, Service Type: voice, Throughput: 0.00MB, Interval: 0.02s, Delay: 0ms, Jitter: 0%, Packet Loss Rate: 0%
